# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_long_office_household.bag'
# timestamp tx ty tz qx qy qz qw
1341847983.8000 -0.1093 2.7069 1.7435 0.0658 0.8551 -0.5104 -0.0636
1341847983.8108 -0.1048 2.7075 1.7436 0.0658 0.8550 -0.5104 -0.0642
1341847983.8199 -0.1005 2.7079 1.7435 0.0659 0.8542 -0.5116 -0.0651
1341847983.8315 -0.0961 2.7086 1.7434 0.0657 0.8535 -0.5128 -0.0652
1341847983.8401 -0.0916 2.7091 1.7433 0.0659 0.8528 -0.5140 -0.0648
1341847983.8499 -0.0872 2.7095 1.7430 0.0666 0.8522 -0.5150 -0.0646
1341847983.8600 -0.0827 2.7100 1.7427 0.0672 0.8520 -0.5152 -0.0637
1341847983.8700 -0.0783 2.7105 1.7423 0.0679 0.8528 -0.5140 -0.0628
1341847983.8799 -0.0738 2.7111 1.7418 0.0685 0.8524 -0.5146 -0.0619
1341847983.8900 -0.0693 2.7116 1.7414 0.0685 0.8526 -0.5145 -0.0607
1341847983.9001 -0.0649 2.7118 1.7409 0.0688 0.8519 -0.5157 -0.0597
1341847983.9106 -0.0603 2.7123 1.7404 0.0691 0.8526 -0.5146 -0.0588
1341847983.9200 -0.0558 2.7125 1.7397 0.0697 0.8521 -0.5154 -0.0583
1341847983.9300 -0.0516 2.7126 1.7390 0.0699 0.8517 -0.5161 -0.0580
1341847983.9400 -0.0471 2.7131 1.7382 0.0708 0.8519 -0.5155 -0.0585
1341847983.9500 -0.0428 2.7131 1.7373 0.0707 0.8523 -0.5149 -0.0590
1341847983.9600 -0.0386 2.7132 1.7363 0.0706 0.8523 -0.5148 -0.0600
1341847983.9700 -0.0342 2.7134 1.7354 0.0706 0.8527 -0.5140 -0.0611
1341847983.9800 -0.0298 2.7134 1.7344 0.0708 0.8527 -0.5139 -0.0619
1341847983.9899 -0.0255 2.7134 1.7333 0.0708 0.8523 -0.5144 -0.0629
1341847984.0000 -0.0212 2.7135 1.7323 0.0712 0.8527 -0.5136 -0.0634
1341847984.0115 -0.0171 2.7134 1.7312 0.0714 0.8523 -0.5142 -0.0638
1341847984.0200 -0.0125 2.7136 1.7303 0.0724 0.8531 -0.5127 -0.0644
1341847984.0299 -0.0083 2.7135 1.7292 0.0727 0.8531 -0.5125 -0.0651
1341847984.0414 -0.0041 2.7135 1.7281 0.0729 0.8530 -0.5125 -0.0660
1341847984.0500 0.0002 2.7133 1.7268 0.0733 0.8535 -0.5115 -0.0671
1341847984.0600 0.0045 2.7132 1.7256 0.0732 0.8534 -0.5115 -0.0685
1341847984.0700 0.0088 2.7132 1.7243 0.0735 0.8542 -0.5100 -0.0695
1341847984.0800 0.0131 2.7130 1.7230 0.0738 0.8545 -0.5094 -0.0703
1341847984.0900 0.0173 2.7131 1.7216 0.0740 0.8557 -0.5071 -0.0712
1341847984.1000 0.0215 2.7128 1.7203 0.0741 0.8561 -0.5065 -0.0717
1341847984.1100 0.0258 2.7128 1.7191 0.0742 0.8564 -0.5058 -0.0727
1341847984.1199 0.0300 2.7126 1.7178 0.0747 0.8564 -0.5056 -0.0733
1341847984.1300 0.0343 2.7123 1.7165 0.0739 0.8557 -0.5069 -0.0735
1341847984.1424 0.0385 2.7120 1.7153 0.0737 0.8562 -0.5060 -0.0742
1341847984.1500 0.0426 2.7117 1.7142 0.0737 0.8557 -0.5067 -0.0746
1341847984.1600 0.0467 2.7113 1.7129 0.0733 0.8566 -0.5051 -0.0757
1341847984.1701 0.0507 2.7110 1.7113 0.0738 0.8569 -0.5045 -0.0763
1341847984.1801 0.0548 2.7104 1.7099 0.0734 0.8583 -0.5021 -0.0768
1341847984.1900 0.0585 2.7099 1.7084 0.0729 0.8582 -0.5021 -0.0773
1341847984.2000 0.0624 2.7092 1.7074 0.0727 0.8594 -0.5000 -0.0785
1341847984.2101 0.0661 2.7087 1.7061 0.0723 0.8592 -0.5004 -0.0784
1341847984.2200 0.0698 2.7079 1.7051 0.0721 0.8603 -0.4987 -0.0778
1341847984.2300 0.0736 2.7070 1.7040 0.0723 0.8594 -0.5003 -0.0768
1341847984.2400 0.0772 2.7061 1.7029 0.0725 0.8596 -0.5000 -0.0762
1341847984.2500 0.0807 2.7052 1.7018 0.0729 0.8598 -0.4996 -0.0760
1341847984.2600 0.0843 2.7042 1.7006 0.0730 0.8608 -0.4980 -0.0756
1341847984.2703 0.0877 2.7031 1.6995 0.0731 0.8603 -0.4988 -0.0756
1341847984.2800 0.0909 2.7017 1.6984 0.0725 0.8599 -0.4997 -0.0751
1341847984.2900 0.0944 2.7008 1.6972 0.0736 0.8611 -0.4973 -0.0754
1341847984.3025 0.0978 2.6996 1.6961 0.0734 0.8625 -0.4949 -0.0759
1341847984.3100 0.1008 2.6981 1.6946 0.0730 0.8613 -0.4972 -0.0753
1341847984.3200 0.1042 2.6965 1.6934 0.0727 0.8612 -0.4973 -0.0755
1341847984.3300 0.1074 2.6950 1.6922 0.0725 0.8615 -0.4968 -0.0753
1341847984.3401 0.1107 2.6934 1.6911 0.0728 0.8617 -0.4964 -0.0751
1341847984.3500 0.1142 2.6923 1.6901 0.0736 0.8634 -0.4935 -0.0748
1341847984.3600 0.1171 2.6902 1.6887 0.0730 0.8624 -0.4954 -0.0741
1341847984.3700 0.1206 2.6884 1.6875 0.0736 0.8622 -0.4959 -0.0732
1341847984.3801 0.1236 2.6868 1.6863 0.0732 0.8630 -0.4945 -0.0723
1341847984.3901 0.1269 2.6851 1.6850 0.0741 0.8639 -0.4930 -0.0718
1341847984.4000 0.1298 2.6829 1.6836 0.0739 0.8637 -0.4935 -0.0708
1341847984.4100 0.1330 2.6810 1.6825 0.0749 0.8644 -0.4922 -0.0703
1341847984.4200 0.1360 2.6787 1.6812 0.0751 0.8642 -0.4924 -0.0704
1341847984.4300 0.1389 2.6766 1.6800 0.0748 0.8648 -0.4916 -0.0700
1341847984.4402 0.1419 2.6745 1.6788 0.0749 0.8648 -0.4915 -0.0700
1341847984.4500 0.1450 2.6722 1.6776 0.0748 0.8642 -0.4927 -0.0700
1341847984.4600 0.1479 2.6698 1.6766 0.0747 0.8640 -0.4929 -0.0703
1341847984.4700 0.1509 2.6675 1.6754 0.0750 0.8640 -0.4928 -0.0708
1341847984.4800 0.1538 2.6650 1.6742 0.0747 0.8642 -0.4924 -0.0713
1341847984.4900 0.1568 2.6624 1.6731 0.0747 0.8646 -0.4918 -0.0711
1341847984.5000 0.1597 2.6599 1.6720 0.0750 0.8649 -0.4910 -0.0720
1341847984.5100 0.1623 2.6573 1.6710 0.0751 0.8649 -0.4910 -0.0720
1341847984.5200 0.1649 2.6543 1.6699 0.0749 0.8641 -0.4925 -0.0715
1341847984.5300 0.1678 2.6516 1.6689 0.0768 0.8642 -0.4919 -0.0729
1341847984.5400 0.1704 2.6488 1.6681 0.0776 0.8641 -0.4919 -0.0732
1341847984.5501 0.1728 2.6457 1.6671 0.0776 0.8646 -0.4909 -0.0737
1341847984.5600 0.1755 2.6432 1.6661 0.0788 0.8648 -0.4902 -0.0753
1341847984.5700 0.1780 2.6398 1.6653 0.0775 0.8647 -0.4905 -0.0754
1341847984.5800 0.1807 2.6369 1.6645 0.0779 0.8651 -0.4896 -0.0761
1341847984.5900 0.1836 2.6339 1.6638 0.0782 0.8648 -0.4900 -0.0768
1341847984.6000 0.1861 2.6306 1.6631 0.0767 0.8644 -0.4909 -0.0764
1341847984.6101 0.1890 2.6279 1.6625 0.0782 0.8643 -0.4908 -0.0766
1341847984.6200 0.1914 2.6241 1.6618 0.0764 0.8637 -0.4925 -0.0750
1341847984.6300 0.1940 2.6209 1.6613 0.0777 0.8629 -0.4937 -0.0750
1341847984.6400 0.1968 2.6178 1.6608 0.0791 0.8632 -0.4931 -0.0745
1341847984.6500 0.1993 2.6145 1.6603 0.0794 0.8633 -0.4927 -0.0745
1341847984.6600 0.2017 2.6110 1.6595 0.0794 0.8628 -0.4937 -0.0743
1341847984.6700 0.2043 2.6073 1.6591 0.0791 0.8629 -0.4937 -0.0738
1341847984.6801 0.2070 2.6039 1.6584 0.0798 0.8634 -0.4926 -0.0743
1341847984.6900 0.2094 2.6001 1.6578 0.0786 0.8630 -0.4935 -0.0743
1341847984.7000 0.2119 2.5963 1.6572 0.0779 0.8625 -0.4945 -0.0738
1341847984.7144 0.2147 2.5928 1.6566 0.0793 0.8621 -0.4949 -0.0740
1341847984.7200 0.2173 2.5890 1.6561 0.0789 0.8617 -0.4957 -0.0739
1341847984.7304 0.2196 2.5851 1.6555 0.0793 0.8611 -0.4968 -0.0740
1341847984.7400 0.2219 2.5809 1.6549 0.0778 0.8605 -0.4981 -0.0736
1341847984.7501 0.2245 2.5775 1.6542 0.0794 0.8612 -0.4964 -0.0742
1341847984.7607 0.2267 2.5730 1.6535 0.0782 0.8607 -0.4977 -0.0736
1341847984.7700 0.2293 2.5694 1.6528 0.0802 0.8609 -0.4968 -0.0744
1341847984.7800 0.2315 2.5650 1.6521 0.0800 0.8606 -0.4975 -0.0742
1341847984.7900 0.2336 2.5609 1.6514 0.0798 0.8608 -0.4973 -0.0734
1341847984.8010 0.2363 2.5573 1.6509 0.0822 0.8608 -0.4967 -0.0743
1341847984.8100 0.2385 2.5531 1.6502 0.0826 0.8602 -0.4978 -0.0740
1341847984.8200 0.2407 2.5492 1.6495 0.0828 0.8600 -0.4981 -0.0736
1341847984.8300 0.2428 2.5448 1.6490 0.0824 0.8588 -0.5003 -0.0732
1341847984.8404 0.2451 2.5411 1.6486 0.0835 0.8587 -0.5003 -0.0736
1341847984.8500 0.2475 2.5372 1.6480 0.0850 0.8582 -0.5008 -0.0740
1341847984.8600 0.2494 2.5325 1.6474 0.0835 0.8575 -0.5024 -0.0728
1341847984.8701 0.2517 2.5288 1.6468 0.0857 0.8574 -0.5020 -0.0736
1341847984.8800 0.2536 2.5244 1.6463 0.0846 0.8569 -0.5032 -0.0727
1341847984.8900 0.2555 2.5201 1.6456 0.0851 0.8572 -0.5027 -0.0721
1341847984.9000 0.2577 2.5165 1.6450 0.0867 0.8577 -0.5017 -0.0717
1341847984.9100 0.2598 2.5126 1.6445 0.0882 0.8582 -0.5006 -0.0716
1341847984.9200 0.2614 2.5082 1.6440 0.0871 0.8578 -0.5017 -0.0701
1341847984.9301 0.2632 2.5043 1.6435 0.0883 0.8582 -0.5008 -0.0695
1341847984.9400 0.2651 2.5007 1.6431 0.0901 0.8585 -0.5001 -0.0688
1341847984.9500 0.2666 2.4964 1.6427 0.0900 0.8586 -0.5001 -0.0675
1341847984.9599 0.2682 2.4926 1.6422 0.0902 0.8584 -0.5006 -0.0666
1341847984.9699 0.2699 2.4887 1.6417 0.0915 0.8589 -0.4995 -0.0657
1341847984.9800 0.2713 2.4846 1.6412 0.0911 0.8593 -0.4991 -0.0646
1341847984.9900 0.2727 2.4807 1.6407 0.0914 0.8595 -0.4988 -0.0646
1341847985.0028 0.2741 2.4767 1.6403 0.0914 0.8596 -0.4986 -0.0644
1341847985.0100 0.2756 2.4733 1.6398 0.0938 0.8603 -0.4968 -0.0655
1341847985.0200 0.2768 2.4693 1.6393 0.0937 0.8607 -0.4961 -0.0658
1341847985.0306 0.2780 2.4656 1.6389 0.0952 0.8610 -0.4951 -0.0669
1341847985.0400 0.2792 2.4616 1.6385 0.0955 0.8610 -0.4949 -0.0672
1341847985.0502 0.2805 2.4579 1.6380 0.0959 0.8614 -0.4941 -0.0686
1341847985.0599 0.2816 2.4541 1.6376 0.0961 0.8616 -0.4935 -0.0695
1341847985.0700 0.2828 2.4504 1.6374 0.0970 0.8613 -0.4937 -0.0707
1341847985.0800 0.2840 2.4466 1.6372 0.0973 0.8617 -0.4929 -0.0713
1341847985.0900 0.2850 2.4427 1.6370 0.0978 0.8618 -0.4926 -0.0716
1341847985.1000 0.2861 2.4389 1.6369 0.0987 0.8617 -0.4925 -0.0723
1341847985.1100 0.2871 2.4350 1.6368 0.0996 0.8618 -0.4920 -0.0724
1341847985.1200 0.2881 2.4313 1.6366 0.1004 0.8618 -0.4918 -0.0727
1341847985.1300 0.2893 2.4276 1.6366 0.1016 0.8615 -0.4921 -0.0731
1341847985.1400 0.2902 2.4240 1.6366 0.1022 0.8621 -0.4909 -0.0734
1341847985.1500 0.2912 2.4204 1.6366 0.1030 0.8621 -0.4905 -0.0744
1341847985.1600 0.2922 2.4167 1.6367 0.1039 0.8620 -0.4904 -0.0752
1341847985.1700 0.2933 2.4132 1.6366 0.1051 0.8621 -0.4898 -0.0757
1341847985.1800 0.2943 2.4093 1.6367 0.1047 0.8618 -0.4903 -0.0763
1341847985.1900 0.2956 2.4060 1.6369 0.1059 0.8617 -0.4902 -0.0774
1341847985.2000 0.2966 2.4023 1.6371 0.1055 0.8610 -0.4915 -0.0777
1341847985.2100 0.2977 2.3986 1.6373 0.1060 0.8603 -0.4926 -0.0776
1341847985.2200 0.2987 2.3949 1.6375 0.1070 0.8598 -0.4931 -0.0788
1341847985.2300 0.2999 2.3915 1.6376 0.1076 0.8597 -0.4930 -0.0794
1341847985.2400 0.3009 2.3879 1.6377 0.1083 0.8603 -0.4916 -0.0802
1341847985.2501 0.3022 2.3845 1.6379 0.1094 0.8608 -0.4905 -0.0808
1341847985.2600 0.3033 2.3808 1.6380 0.1097 0.8604 -0.4909 -0.0820
1341847985.2700 0.3044 2.3775 1.6381 0.1101 0.8603 -0.4908 -0.0828
1341847985.2800 0.3054 2.3738 1.6382 0.1098 0.8597 -0.4917 -0.0837
1341847985.2905 0.3067 2.3708 1.6384 0.1110 0.8600 -0.4908 -0.0844
1341847985.3011 0.3079 2.3670 1.6385 0.1108 0.8596 -0.4915 -0.0850
1341847985.3100 0.3093 2.3640 1.6387 0.1121 0.8591 -0.4918 -0.0864
1341847985.3200 0.3104 2.3602 1.6387 0.1124 0.8587 -0.4926 -0.0864
1341847985.3302 0.3116 2.3566 1.6386 0.1118 0.8583 -0.4932 -0.0870
1341847985.3400 0.3129 2.3529 1.6387 0.1121 0.8579 -0.4937 -0.0875
1341847985.3500 0.3143 2.3496 1.6386 0.1125 0.8585 -0.4926 -0.0879
1341847985.3600 0.3155 2.3461 1.6383 0.1126 0.8589 -0.4918 -0.0880
1341847985.3703 0.3168 2.3424 1.6381 0.1126 0.8588 -0.4920 -0.0883
1341847985.3800 0.3180 2.3389 1.6379 0.1136 0.8586 -0.4920 -0.0887
1341847985.3901 0.3193 2.3356 1.6377 0.1149 0.8594 -0.4903 -0.0890
1341847985.4000 0.3204 2.3318 1.6375 0.1150 0.8587 -0.4913 -0.0898
1341847985.4101 0.3215 2.3283 1.6373 0.1155 0.8585 -0.4913 -0.0908
1341847985.4200 0.3227 2.3246 1.6371 0.1155 0.8581 -0.4919 -0.0916
1341847985.4300 0.3239 2.3212 1.6370 0.1154 0.8587 -0.4907 -0.0924
1341847985.4400 0.3251 2.3174 1.6368 0.1160 0.8582 -0.4912 -0.0933
1341847985.4500 0.3265 2.3139 1.6365 0.1170 0.8577 -0.4918 -0.0937
1341847985.4600 0.3278 2.3103 1.6362 0.1174 0.8574 -0.4921 -0.0940
1341847985.4706 0.3291 2.3062 1.6360 0.1177 0.8572 -0.4924 -0.0940
1341847985.4800 0.3302 2.3027 1.6356 0.1181 0.8574 -0.4920 -0.0940
1341847985.4900 0.3315 2.2990 1.6353 0.1185 0.8574 -0.4919 -0.0942
1341847985.5000 0.3328 2.2951 1.6350 0.1194 0.8575 -0.4913 -0.0948
1341847985.5100 0.3340 2.2913 1.6346 0.1197 0.8577 -0.4910 -0.0951
1341847985.5200 0.3353 2.2874 1.6343 0.1206 0.8575 -0.4909 -0.0957
1341847985.5300 0.3365 2.2836 1.6340 0.1214 0.8579 -0.4899 -0.0965
1341847985.5400 0.3376 2.2795 1.6336 0.1221 0.8572 -0.4906 -0.0977
1341847985.5522 0.3389 2.2757 1.6333 0.1229 0.8571 -0.4906 -0.0980
1341847985.5600 0.3401 2.2718 1.6330 0.1234 0.8574 -0.4898 -0.0983
1341847985.5712 0.3416 2.2680 1.6325 0.1250 0.8573 -0.4894 -0.0994
1341847985.5800 0.3428 2.2638 1.6322 0.1249 0.8564 -0.4909 -0.1000
1341847985.5900 0.3441 2.2599 1.6318 0.1250 0.8560 -0.4915 -0.1004
1341847985.6000 0.3454 2.2562 1.6315 0.1246 0.8566 -0.4906 -0.1003
1341847985.6100 0.3468 2.2518 1.6310 0.1263 0.8553 -0.4922 -0.1008
1341847985.6202 0.3483 2.2484 1.6308 0.1266 0.8565 -0.4901 -0.1007
1341847985.6300 0.3495 2.2442 1.6305 0.1275 0.8556 -0.4913 -0.1013
1341847985.6400 0.3510 2.2400 1.6303 0.1288 0.8549 -0.4922 -0.1013
1341847985.6500 0.3525 2.2368 1.6300 0.1285 0.8554 -0.4914 -0.1010
1341847985.6600 0.3539 2.2323 1.6296 0.1309 0.8540 -0.4930 -0.1024
1341847985.6699 0.3554 2.2281 1.6294 0.1319 0.8531 -0.4942 -0.1031
1341847985.6801 0.3570 2.2245 1.6292 0.1319 0.8534 -0.4937 -0.1029
1341847985.6900 0.3587 2.2203 1.6289 0.1327 0.8523 -0.4954 -0.1029
1341847985.7000 0.3604 2.2162 1.6288 0.1341 0.8514 -0.4965 -0.1029
1341847985.7100 0.3623 2.2130 1.6286 0.1355 0.8513 -0.4962 -0.1029
1341847985.7204 0.3642 2.2086 1.6286 0.1357 0.8500 -0.4986 -0.1022
1341847985.7300 0.3660 2.2048 1.6285 0.1376 0.8490 -0.4998 -0.1025
1341847985.7400 0.3680 2.2014 1.6284 0.1378 0.8494 -0.4990 -0.1025
1341847985.7501 0.3699 2.1974 1.6283 0.1400 0.8483 -0.5002 -0.1031
1341847985.7600 0.3717 2.1937 1.6282 0.1404 0.8475 -0.5014 -0.1035
1341847985.7700 0.3737 2.1900 1.6282 0.1407 0.8471 -0.5018 -0.1039
1341847985.7800 0.3756 2.1865 1.6282 0.1422 0.8463 -0.5026 -0.1046
1341847985.7900 0.3777 2.1828 1.6283 0.1442 0.8450 -0.5042 -0.1050
1341847985.8000 0.3793 2.1794 1.6286 0.1441 0.8440 -0.5059 -0.1049
1341847985.8108 0.3812 2.1757 1.6290 0.1457 0.8424 -0.5080 -0.1051
1341847985.8200 0.3830 2.1723 1.6293 0.1467 0.8409 -0.5102 -0.1052
1341847985.8300 0.3849 2.1688 1.6294 0.1477 0.8394 -0.5123 -0.1053
1341847985.8400 0.3868 2.1655 1.6297 0.1491 0.8386 -0.5133 -0.1052
1341847985.8500 0.3885 2.1618 1.6297 0.1492 0.8380 -0.5143 -0.1047
1341847985.8605 0.3902 2.1583 1.6298 0.1501 0.8376 -0.5147 -0.1045
1341847985.8700 0.3920 2.1548 1.6299 0.1515 0.8384 -0.5132 -0.1040
1341847985.8800 0.3937 2.1511 1.6300 0.1524 0.8386 -0.5127 -0.1036
1341847985.8907 0.3952 2.1476 1.6300 0.1541 0.8388 -0.5117 -0.1036
1341847985.9000 0.3968 2.1441 1.6300 0.1553 0.8393 -0.5105 -0.1038
1341847985.9100 0.3983 2.1403 1.6301 0.1570 0.8393 -0.5099 -0.1044
1341847985.9222 0.3998 2.1367 1.6301 0.1579 0.8392 -0.5097 -0.1052
1341847985.9300 0.4011 2.1329 1.6301 0.1586 0.8389 -0.5095 -0.1068
1341847985.9400 0.4027 2.1293 1.6303 0.1591 0.8385 -0.5098 -0.1083
1341847985.9501 0.4041 2.1256 1.6305 0.1592 0.8383 -0.5097 -0.1097
1341847985.9600 0.4056 2.1221 1.6306 0.1604 0.8380 -0.5096 -0.1116
1341847985.9700 0.4070 2.1184 1.6307 0.1608 0.8377 -0.5096 -0.1128
1341847985.9800 0.4084 2.1149 1.6308 0.1616 0.8374 -0.5096 -0.1138
1341847985.9901 0.4100 2.1114 1.6310 0.1622 0.8377 -0.5089 -0.1143
1341847986.0000 0.4113 2.1078 1.6312 0.1631 0.8372 -0.5093 -0.1149
1341847986.0100 0.4126 2.1044 1.6313 0.1641 0.8373 -0.5086 -0.1152
1341847986.0200 0.4140 2.1007 1.6314 0.1651 0.8367 -0.5093 -0.1152
1341847986.0300 0.4153 2.0974 1.6315 0.1663 0.8371 -0.5082 -0.1153
1341847986.0401 0.4167 2.0939 1.6315 0.1675 0.8372 -0.5077 -0.1151
1341847986.0501 0.4179 2.0901 1.6317 0.1681 0.8370 -0.5079 -0.1150
1341847986.0625 0.4191 2.0867 1.6319 0.1687 0.8373 -0.5071 -0.1151
1341847986.0700 0.4201 2.0829 1.6320 0.1690 0.8362 -0.5088 -0.1151
1341847986.0800 0.4214 2.0794 1.6323 0.1701 0.8363 -0.5083 -0.1154
1341847986.0901 0.4226 2.0757 1.6324 0.1702 0.8360 -0.5086 -0.1159
1341847986.1000 0.4237 2.0723 1.6325 0.1709 0.8366 -0.5072 -0.1168
1341847986.1101 0.4247 2.0687 1.6326 0.1714 0.8368 -0.5065 -0.1177
1341847986.1208 0.4257 2.0652 1.6326 0.1728 0.8367 -0.5058 -0.1190
1341847986.1300 0.4266 2.0615 1.6327 0.1734 0.8371 -0.5048 -0.1198
1341847986.1400 0.4274 2.0580 1.6328 0.1752 0.8378 -0.5028 -0.1211
1341847986.1501 0.4283 2.0544 1.6330 0.1758 0.8386 -0.5009 -0.1219
1341847986.1601 0.4291 2.0508 1.6330 0.1759 0.8369 -0.5035 -0.1228
1341847986.1700 0.4299 2.0471 1.6332 0.1766 0.8366 -0.5036 -0.1242
1341847986.1800 0.4308 2.0436 1.6334 0.1772 0.8363 -0.5035 -0.1249
1341847986.1912 0.4317 2.0398 1.6337 0.1777 0.8357 -0.5042 -0.1257
1341847986.2000 0.4325 2.0363 1.6340 0.1781 0.8352 -0.5047 -0.1267
1341847986.2100 0.4334 2.0327 1.6344 0.1788 0.8348 -0.5050 -0.1269
1341847986.2200 0.4341 2.0292 1.6347 0.1794 0.8338 -0.5063 -0.1270
1341847986.2300 0.4350 2.0256 1.6349 0.1801 0.8339 -0.5059 -0.1279
1341847986.2400 0.4358 2.0221 1.6352 0.1812 0.8337 -0.5059 -0.1273
1341847986.2500 0.4366 2.0185 1.6355 0.1826 0.8334 -0.5056 -0.1283
1341847986.2600 0.4372 2.0148 1.6359 0.1830 0.8330 -0.5062 -0.1278
1341847986.2728 0.4379 2.0112 1.6361 0.1841 0.8327 -0.5061 -0.1287
1341847986.2800 0.4385 2.0074 1.6362 0.1849 0.8320 -0.5066 -0.1299
1341847986.2900 0.4392 2.0038 1.6365 0.1854 0.8318 -0.5068 -0.1303
1341847986.3000 0.4396 1.9999 1.6368 0.1866 0.8305 -0.5082 -0.1312
1341847986.3100 0.4402 1.9961 1.6370 0.1870 0.8301 -0.5085 -0.1318
1341847986.3225 0.4407 1.9924 1.6373 0.1883 0.8296 -0.5086 -0.1327
1341847986.3300 0.4412 1.9884 1.6375 0.1894 0.8287 -0.5095 -0.1335
1341847986.3400 0.4417 1.9847 1.6377 0.1904 0.8281 -0.5099 -0.1338
1341847986.3500 0.4422 1.9807 1.6378 0.1909 0.8275 -0.5108 -0.1341
1341847986.3601 0.4429 1.9767 1.6378 0.1923 0.8274 -0.5102 -0.1344
1341847986.3701 0.4433 1.9728 1.6377 0.1930 0.8274 -0.5099 -0.1351
1341847986.3801 0.4439 1.9688 1.6376 0.1940 0.8276 -0.5090 -0.1357
1341847986.3900 0.4443 1.9647 1.6375 0.1947 0.8272 -0.5091 -0.1363
1341847986.4001 0.4449 1.9606 1.6373 0.1956 0.8273 -0.5085 -0.1368
1341847986.4100 0.4454 1.9564 1.6372 0.1965 0.8264 -0.5095 -0.1375
1341847986.4200 0.4461 1.9522 1.6372 0.1978 0.8265 -0.5086 -0.1383
1341847986.4304 0.4465 1.9479 1.6370 0.1982 0.8262 -0.5087 -0.1388
1341847986.4401 0.4478 1.9444 1.6367 0.2019 0.8267 -0.5062 -0.1401
1341847986.4500 0.4482 1.9401 1.6365 0.2029 0.8264 -0.5059 -0.1413
1341847986.4600 0.4484 1.9358 1.6362 0.2029 0.8265 -0.5057 -0.1418
1341847986.4700 0.4490 1.9316 1.6359 0.2035 0.8268 -0.5047 -0.1422
1341847986.4800 0.4493 1.9273 1.6358 0.2041 0.8267 -0.5045 -0.1428
1341847986.4900 0.4500 1.9229 1.6356 0.2044 0.8263 -0.5049 -0.1430
1341847986.5000 0.4504 1.9187 1.6354 0.2049 0.8263 -0.5047 -0.1435
1341847986.5099 0.4510 1.9143 1.6352 0.2053 0.8258 -0.5052 -0.1437
1341847986.5199 0.4514 1.9099 1.6351 0.2061 0.8256 -0.5051 -0.1440
1341847986.5299 0.4518 1.9055 1.6349 0.2063 0.8254 -0.5053 -0.1444
1341847986.5401 0.4524 1.9010 1.6344 0.2070 0.8254 -0.5050 -0.1447
1341847986.5500 0.4529 1.8966 1.6341 0.2078 0.8255 -0.5042 -0.1453
1341847986.5600 0.4534 1.8921 1.6337 0.2078 0.8255 -0.5042 -0.1458
1341847986.5701 0.4537 1.8877 1.6337 0.2083 0.8271 -0.5009 -0.1467
1341847986.5800 0.4544 1.8832 1.6332 0.2094 0.8253 -0.5032 -0.1477
1341847986.5899 0.4548 1.8787 1.6328 0.2102 0.8249 -0.5032 -0.1487
1341847986.6000 0.4550 1.8748 1.6331 0.2103 0.8265 -0.5003 -0.1498
1341847986.6099 0.4555 1.8704 1.6329 0.2108 0.8255 -0.5015 -0.1505
1341847986.6200 0.4558 1.8662 1.6328 0.2111 0.8251 -0.5017 -0.1512
1341847986.6309 0.4562 1.8618 1.6326 0.2118 0.8248 -0.5020 -0.1514
1341847986.6400 0.4565 1.8576 1.6325 0.2124 0.8243 -0.5024 -0.1516
1341847986.6501 0.4569 1.8534 1.6323 0.2134 0.8240 -0.5023 -0.1519
1341847986.6600 0.4572 1.8493 1.6321 0.2138 0.8240 -0.5022 -0.1517
1341847986.6700 0.4577 1.8453 1.6319 0.2153 0.8241 -0.5017 -0.1511
1341847986.6799 0.4579 1.8409 1.6317 0.2169 0.8235 -0.5020 -0.1509
1341847986.6899 0.4584 1.8371 1.6315 0.2183 0.8231 -0.5022 -0.1504
1341847986.6999 0.4588 1.8329 1.6313 0.2195 0.8227 -0.5027 -0.1495
1341847986.7100 0.4591 1.8287 1.6311 0.2210 0.8222 -0.5029 -0.1492
1341847986.7199 0.4596 1.8249 1.6308 0.2223 0.8222 -0.5027 -0.1482
1341847986.7300 0.4601 1.8210 1.6306 0.2235 0.8222 -0.5022 -0.1477
1341847986.7399 0.4604 1.8169 1.6302 0.2240 0.8221 -0.5025 -0.1468
1341847986.7508 0.4608 1.8128 1.6298 0.2254 0.8221 -0.5018 -0.1468
1341847986.7601 0.4612 1.8090 1.6294 0.2264 0.8221 -0.5013 -0.1469
1341847986.7700 0.4616 1.8050 1.6291 0.2277 0.8219 -0.5010 -0.1471
1341847986.7800 0.4622 1.8012 1.6286 0.2289 0.8228 -0.4989 -0.1474
1341847986.7900 0.4626 1.7974 1.6283 0.2303 0.8235 -0.4971 -0.1475
1341847986.8000 0.4630 1.7933 1.6278 0.2310 0.8236 -0.4964 -0.1482
1341847986.8100 0.4632 1.7895 1.6273 0.2320 0.8233 -0.4961 -0.1489
1341847986.8200 0.4636 1.7857 1.6269 0.2330 0.8230 -0.4961 -0.1493
1341847986.8347 0.4640 1.7817 1.6265 0.2334 0.8223 -0.4969 -0.1497
1341847986.8400 0.4646 1.7781 1.6261 0.2342 0.8229 -0.4955 -0.1500
1341847986.8499 0.4649 1.7743 1.6257 0.2348 0.8231 -0.4948 -0.1501
1341847986.8600 0.4654 1.7702 1.6252 0.2357 0.8229 -0.4948 -0.1499
1341847986.8700 0.4659 1.7664 1.6247 0.2367 0.8232 -0.4939 -0.1498
1341847986.8800 0.4667 1.7632 1.6243 0.2386 0.8242 -0.4913 -0.1494
